smiles,T,dliq,dgas,st,tc,redT
CCC[C@H](O)C,460,0.6238,0.02045,9.43,572.6,0.8033531260915123
CCC[C@H](O)C,478,0.5977,0.02913,7.529,572.6,0.8347886831994411
CCCCCN,243,0.8057,0.0001006,31.87,559.7,0.43416115776308734
CCCCCN,313,0.7374,0.000113,24.1,559.7,0.5592281579417545
CCCCCN,366,0.6839,0.002595,18.0,559.7,0.6539217437913167
CCCCCN,402,0.6458,0.006704000000000001,13.91,559.7,0.7182419153117741
CCCCCN,419,0.6272,0.0102,11.75,559.7,0.748615329640879
CCCCCN,437,0.6054,0.01495,10.04,559.7,0.7807754154011076
CCCCCN,454,0.5847,0.02045,8.611,559.7,0.8111488297302125
CCCCCN,472,0.559,0.031760000000000004,7.151,559.7,0.8433089154904413
CCCC(N)C,228,0.8138,7.383e-05,32.82,542.3,0.42043149548220543
CCCC(N)C,298,0.7436,2.365e-05,24.6,542.3,0.5495113405863914
CCCC(N)C,350,0.6909,0.002366,18.3,542.3,0.6453992255209294
CCCC(N)C,385,0.6526,0.006019,13.86,542.3,0.7099391480730224
CCCC(N)C,403,0.6324,0.009746,12.13,542.3,0.7431311082426701
CCCC(N)C,420,0.6123,0.01608,10.34,542.3,0.7744790706251153
CCCC(N)C,438,0.5886,0.021769999999999998,8.322000000000001,542.3,0.8076710307947631
CCCC(N)C,455,0.5644,0.02986,6.716,542.3,0.8390189931772083
CC[C@@H](CN)C,228,0.8101,5.46e-06,31.95,556.5,0.40970350404312667
CC[C@@H](CN)C,300,0.7423,0.0001826,24.67,556.5,0.5390835579514824
CC[C@@H](CN)C,354,0.69,0.002281,18.14,556.5,0.6361185983827493
CC[C@@H](CN)C,390,0.6524,0.005903,14.36,556.5,0.7008086253369272
CC[C@@H](CN)C,408,0.6337,0.008914,12.72,556.5,0.7331536388140162
CC[C@@H](CN)C,426,0.6121,0.01339,10.57,556.5,0.7654986522911051
CC[C@@H](CN)C,444,0.5899,0.02009,8.628,556.5,0.7978436657681941
CC[C@@H](CN)C,462,0.5663,0.027880000000000002,7.276,556.5,0.8301886792452831
NCCC(C)C,228,0.8176,5.119e-05,32.75,557.8,0.4087486554320545
NCCC(C)C,300,0.7467,6.675e-05,24.67,557.8,0.5378271782000718
NCCC(C)C,355,0.6917,0.002565,18.67,557.8,0.6364288275367516
NCCC(C)C,391,0.6547,0.0061719999999999995,14.54,557.8,0.7009680889207602
NCCC(C)C,409,0.6351,0.008995999999999999,13.01,557.8,0.7332377196127645
NCCC(C)C,427,0.6145,0.01409,11.15,557.8,0.7655073503047688
NCCC(C)C,445,0.5922,0.01895,9.564,557.8,0.7977769809967731
NCCC(C)C,463,0.5688,0.02477,7.744,557.8,0.8300466116887774
CCC(N)(C)C,193,0.8459,8.808e-06,34.58,520.9,0.370512574390478
CCC(N)(C)C,271,0.7665,0.0,24.74,520.9,0.5202534075638319
CCC(N)(C)C,330,0.7043,0.001756,17.88,520.9,0.6335189095795738
CCC(N)(C)C,369,0.6605,0.005933,13.57,520.9,0.7083893261662507
CCC(N)(C)C,388,0.6386,0.01312,11.59,520.9,0.7448646573238625
CCC(N)(C)C,408,0.6131,0.0166,9.906,520.9,0.7832597427529276
CCC(N)(C)C,427,0.586,0.02677,7.899,520.9,0.8197350739105395
CCC(N)(C)C,447,0.5562,0.036430000000000004,5.457000000000001,520.9,0.8581301593396046
CC(C(C)C)N,248,0.7864,2.131e-05,29.46,543.3,0.4564697220688386
CC(C(C)C)N,310,0.7265,0.0002697,21.89,543.3,0.5705871525860483
CC(C(C)C)N,356,0.6807,0.003928,16.43,543.3,0.6552549236149458
CC(C(C)C)N,386,0.6476,0.008099,13.06,543.3,0.7104730351555311
CC(C(C)C)N,402,0.6301,0.010579999999999999,11.31,543.3,0.7399226946438432
CC(C(C)C)N,417,0.6091,0.014490000000000001,10.33,543.3,0.7675317504141359
CC(C(C)C)N,433,0.5921,0.02084,8.467,543.3,0.796981409902448
CC(C(C)C)N,448,0.5716,0.02823,6.731,543.3,0.8245904656727407
NCC(C)(C)C,228,0.809,2.513e-06,31.28,531.8,0.4287326062429485
NCC(C)(C)C,293,0.742,5.483e-06,23.37,531.8,0.5509590071455435
NCC(C)(C)C,342,0.6909,0.0024230000000000002,17.55,531.8,0.6430989093644228
NCC(C)(C)C,374,0.6568,0.006737000000000001,13.69,531.8,0.7032719067318541
NCC(C)(C)C,390,0.6384,0.009562000000000001,12.42,531.8,0.7333584054155698
NCC(C)(C)C,407,0.6184,0.01409,10.43,531.8,0.7653253102670178
NCC(C)(C)C,423,0.5976,0.02132,9.035,531.8,0.7954118089507334
NCC(C)(C)C,439,0.5767,0.027960000000000002,7.626,531.8,0.8254983076344491
CCC(CC)N,228,0.8111,7.646000000000001e-06,33.73,540.2,0.42206590151795625
CCC(CC)N,295,0.7431,0.0001836,24.44,540.2,0.5460940392447241
CCC(CC)N,345,0.6931,0.0025859999999999998,18.01,540.2,0.638652350981118
CCC(CC)N,379,0.6563,0.006488,14.02,540.2,0.701592002961866
CCC(CC)N,396,0.6366,0.009726,12.26,540.2,0.7330618289522398
CCC(CC)N,412,0.6177,0.013040000000000001,10.76,540.2,0.7626804887078859
CCC(CC)N,429,0.5959,0.01816,8.825,540.2,0.7941503146982598
CCC(CC)N,446,0.5746,0.02698,7.151,540.2,0.8256201406886338
CCCCNC,223,0.8003,4.868e-06,32.64,537.5,0.41488372093023257
CCCCNC,293,0.7319,7.057999999999999e-06,23.76,537.5,0.5451162790697675
CCCCNC,346,0.6781,0.001719,17.39,537.5,0.6437209302325582
CCCCNC,382,0.6391,0.006181,13.26,537.5,0.7106976744186047
CCCCNC,399,0.6197,0.009299,11.69,537.5,0.7423255813953489
CCCCNC,417,0.5971,0.01486,9.532,537.5,0.7758139534883721
CCCCNC,434,0.5767,0.01879,8.167,537.5,0.8074418604651162
CCCCNC,452,0.551,0.029289999999999997,6.362,537.5,0.8409302325581396
CNC(C)(C)C,223,0.7955,5.255e-06,28.6,506.7,0.440102624827314
CNC(C)(C)C,289,0.7248,0.0006536000000000001,20.44,506.7,0.5703572133412276
CNC(C)(C)C,339,0.671,0.004834000000000001,14.48,506.7,0.6690349319123742
CNC(C)(C)C,372,0.6321,0.01075,11.22,506.7,0.734162226169331
CNC(C)(C)C,388,0.6119,0.01514,9.377,506.7,0.7657390961120979
CNC(C)(C)C,405,0.5904,0.02305,8.127,506.7,0.7992895204262878
CNC(C)(C)C,421,0.5675,0.02914,6.529,506.7,0.8308663903690547
CCC(NC)C,223,0.7894,3.307e-07,30.34,518.7,0.4299209562367457
CCC(NC)C,290,0.7213,0.0002517,22.08,518.7,0.5590900327742433
CCC(NC)C,341,0.6682,0.0030399999999999997,15.73,518.7,0.6574127626759205
CCC(NC)C,375,0.6301,0.007396,11.85,518.7,0.7229612492770386
CCC(NC)C,391,0.6091,0.01491,10.32,518.7,0.753807595912859
CCC(NC)C,408,0.5904,0.018009999999999998,8.861,518.7,0.7865818392134181
CCC(NC)C,425,0.5673,0.02468,6.656000000000001,518.7,0.8193560825139772
CCC(NC)C,442,0.5424,0.03482,5.457000000000001,518.7,0.8521303258145363
CNCC(C)C,223,0.7952,3.6810000000000004e-06,32.74,528.4,0.4220287660862983
CNCC(C)C,289,0.7284,1.895e-05,23.28,528.4,0.5469341408024224
CNCC(C)C,338,0.679,0.002269,17.35,528.4,0.639666919000757
CNCC(C)C,370,0.6442,0.004998,14.16,528.4,0.7002271006813021
CNCC(C)C,387,0.6256,0.008732,12.34,528.4,0.7323996971990916
CNCC(C)C,403,0.6068,0.01264,10.64,528.4,0.7626797880393642
CNCC(C)C,420,0.5832,0.01989,8.748,528.4,0.7948523845571537
CNCC(C)C,436,0.5629,0.02443,7.526,528.4,0.8251324753974262
CCNCCC,223,0.791,0.0,33.19,532.2,0.4190154077414506
CCNCCC,290,0.7233,4.462e-05,24.09,532.2,0.5449079293498684
CCNCCC,341,0.6711,0.0014140000000000001,17.45,532.2,0.6407365652010522
CCNCCC,375,0.6351,0.005043,14.0,532.2,0.7046223224351746
CCNCCC,391,0.6167,0.008443,12.17,532.2,0.7346862081924088
CCNCCC,408,0.5967,0.01115,10.37,532.2,0.7666290868094701
CCNCCC,425,0.5738,0.01747,8.475,532.2,0.7985719654265313
CCNCCC,442,0.5533,0.024030000000000003,6.817,532.2,0.8305148440435925
CCNC(C)C,223,0.778,5.512000000000001e-06,29.9,512.4,0.4352068696330992
CCNC(C)C,289,0.7108,0.0002897,21.48,512.4,0.5640124902419985
CCNC(C)C,338,0.6597,0.002994,15.38,512.4,0.659640905542545
CCNC(C)C,371,0.6236,0.008235,12.47,512.4,0.7240437158469946
CCNC(C)C,388,0.6022,0.0122,10.62,512.4,0.7572209211553474
CCNC(C)C,404,0.5828,0.018340000000000002,8.703,512.4,0.7884465261514442
CCNC(C)C,421,0.5579,0.02738,6.76,512.4,0.8216237314597971
CCNC(C)C,437,0.5351,0.03236,5.567,512.4,0.8528493364558939
CCN(CC)C,182,0.7986,4.792e-05,34.88,518.0,0.35135135135135137
CCN(CC)C,259,0.7262,5.359e-06,24.79,518.0,0.5
CCN(CC)C,317,0.6717,0.001405,17.5,518.0,0.611969111969112
CCN(CC)C,355,0.6335,0.004922999999999999,13.74,518.0,0.6853281853281853
CCN(CC)C,374,0.6125,0.008715,11.87,518.0,0.722007722007722
CCN(CC)C,394,0.5893,0.013669999999999998,9.931000000000001,518.0,0.7606177606177607
CCN(CC)C,413,0.5663,0.02129,8.127,518.0,0.7972972972972973
CCN(CC)C,432,0.5408,0.030739999999999996,6.746,518.0,0.833976833976834
CCCN(C)C,182,0.8076,0.001213,35.99,520.7,0.34952947954676394
CCCN(C)C,264,0.7301,4.562e-05,24.59,520.7,0.5070097945073938
CCCN(C)C,326,0.6702,0.001929,17.53,520.7,0.6260802765507969
CCCN(C)C,367,0.627,0.0056560000000000004,12.73,520.7,0.7048204340311119
CCCN(C)C,387,0.6057,0.01037,10.88,520.7,0.7432302669483387
CCCN(C)C,408,0.5793,0.0176,8.435,520.7,0.7835605915114269
CCCN(C)C,428,0.5535,0.025480000000000003,7.1339999999999995,520.7,0.8219704244286536
CCCN(C)C,449,0.5229,0.03884,4.977,520.7,0.8623007489917418
CN(C(C)C)C,182,0.808,5.432000000000001e-06,35.94,508.0,0.35826771653543305
CN(C(C)C)C,260,0.7322,2.784e-05,24.24,508.0,0.5118110236220472
CN(C(C)C)C,318,0.6763,0.001448,17.4,508.0,0.6259842519685039
CN(C(C)C)C,357,0.6351,0.0060149999999999995,12.68,508.0,0.702755905511811
CN(C(C)C)C,377,0.6131,0.01266,10.9,508.0,0.7421259842519685
CN(C(C)C)C,396,0.5894,0.01703,9.135,508.0,0.7795275590551181
CN(C(C)C)C,416,0.5646,0.025269999999999997,6.935,508.0,0.8188976377952756
CN(C(C)C)C,435,0.5337,0.044289999999999996,5.478,508.0,0.8562992125984252
CCOC(=O)OC,284,1.008,4.34e-06,30.19,572.1,0.4964167103653207
CCOC(=O)OC,344,0.9341,0.000729,21.82,572.1,0.6012934801608111
CCOC(=O)OC,390,0.8746,0.0069180000000000005,16.42,572.1,0.6816990036706869
CCOC(=O)OC,420,0.8313,0.013369999999999998,13.72,572.1,0.734137388568432
CCOC(=O)OC,435,0.809,0.01744,11.6,572.1,0.7603565810173046
CCOC(=O)OC,450,0.7876,0.02386,9.731,572.1,0.7865757734661772
CCOC(=O)OC,465,0.761,0.03271,8.396,572.1,0.8127949659150497
CCOC(=O)OC,480,0.737,0.0406,7.172000000000001,572.1,0.8390141583639223
COC(OC)OC,313,0.9245,0.000265,23.8,540.9,0.5786651876502127
COC(OC)OC,363,0.8586,0.004091,16.91,540.9,0.6711037160288409
COC(OC)OC,401,0.8027,0.01119,12.88,540.9,0.7413569975965983
COC(OC)OC,427,0.7614,0.02387,9.811,540.9,0.7894250323534849
COC(OC)OC,439,0.7402,0.02992,8.555,540.9,0.8116102791643557
COC(OC)OC,452,0.7143,0.03355,6.994,540.9,0.835644296542799
COC(OC)OC,464,0.6948,0.04358,5.9510000000000005,540.9,0.8578295433536699
NCCNCCN,259,0.985,0.002853,42.82,744.8,0.34774436090225563
NCCNCCN,356,0.9067,1.01e-06,48.01,744.8,0.4779806659505908
NCCNCCN,429,0.8452,0.00016240000000000002,34.74,744.8,0.5759935553168636
NCCNCCN,478,0.8019,0.001202,28.01,744.8,0.6417830290010742
NCCNCCN,502,0.7799,0.002228,24.38,744.8,0.6740064446831364
NCCNCCN,526,0.757,0.004771,22.26,744.8,0.7062298603651987
NCCNCCN,551,0.7324,0.0067150000000000005,18.63,744.8,0.739795918367347
NCCNCCN,575,0.7092,0.0115,16.2,744.8,0.7720193340494093
O=CCCCC=O,284,1.018,0.0,45.84,707.6,0.40135669869983037
O=CCCCC=O,370,0.937,0.00012969999999999998,35.43,707.6,0.5228942905596382
O=CCCCC=O,433,0.877,0.0005889,27.16,707.6,0.611927642736009
O=CCCCC=O,476,0.8328,0.003514,22.27,707.6,0.6726964386659129
O=CCCCC=O,497,0.8116,0.005986,19.43,707.6,0.7023742227247032
O=CCCCC=O,518,0.7878,0.00907,17.78,707.6,0.7320520067834935
O=CCCCC=O,540,0.7629,0.01456,14.38,707.6,0.7631430186546071
O=CCCCC=O,561,0.7391,0.01781,12.29,707.6,0.7928208027133974
CCCCOC=O,206,1.004,0.00035039999999999995,38.16,571.5,0.36045494313210846
CCCCOC=O,289,0.9113,8.739e-06,27.97,571.5,0.5056867891513561
CCCCOC=O,351,0.8418,0.001576,21.08,571.5,0.6141732283464567
CCCCOC=O,392,0.7927,0.006011,16.23,571.5,0.6859142607174104
CCCCOC=O,413,0.7668,0.008787999999999999,13.9,571.5,0.7226596675415573
CCCCOC=O,434,0.7389,0.015330000000000002,11.42,571.5,0.7594050743657043
CCCCOC=O,454,0.7118,0.02074,9.764,571.5,0.7944006999125109
CCCCOC=O,475,0.6798,0.03168,7.428999999999999,571.5,0.8311461067366579
O=COCC(C)C,202,1.008,0.0002398,38.76,587.5,0.34382978723404256
O=COCC(C)C,284,0.9194,0.00011679999999999999,30.54,587.5,0.48340425531914893
O=COCC(C)C,345,0.8558,0.001117,23.12,587.5,0.5872340425531914
O=COCC(C)C,386,0.8103,0.003229,18.57,587.5,0.6570212765957447
O=COCC(C)C,407,0.7861,0.004068,15.9,587.5,0.6927659574468085
O=COCC(C)C,427,0.7607,0.008440999999999999,13.88,587.5,0.7268085106382979
O=COCC(C)C,448,0.7339,0.01316,12.13,587.5,0.7625531914893617
O=COCC(C)C,468,0.7062,0.02186,9.92,587.5,0.796595744680851
CC(OC=O)CC,204,0.9841,5.215e-05,38.8,551.8,0.3696991663646249
CC(OC=O)CC,284,0.8955,2.08e-07,26.66,551.8,0.5146792316056543
CC(OC=O)CC,344,0.8275,0.001518,18.95,551.8,0.6234142805364263
CC(OC=O)CC,384,0.7784,0.0060880000000000005,14.54,551.8,0.695904313156941
CC(OC=O)CC,404,0.752,0.009470000000000001,12.87,551.8,0.7321493294671984
CC(OC=O)CC,424,0.7248,0.01591,10.57,551.8,0.7683943457774557
CC(OC=O)CC,444,0.6957,0.026760000000000003,8.745,551.8,0.804639362087713
CC(OC=O)CC,464,0.6636,0.03687,6.419,551.8,0.8408843783979704
O=COC(C)(C)C,204,0.9902,0.0001024,37.8,564.5,0.36138175376439324
O=COC(C)(C)C,282,0.9071,8.799e-06,27.18,564.5,0.4995571302037201
O=COC(C)(C)C,340,0.8428,0.001113,20.52,564.5,0.6023029229406555
O=COC(C)(C)C,378,0.7987,0.003932,16.8,564.5,0.6696191319751993
O=COC(C)(C)C,398,0.7733,0.00636,14.68,564.5,0.7050487156775908
O=COC(C)(C)C,417,0.7488,0.01059,12.74,564.5,0.7387068201948627
O=COC(C)(C)C,437,0.7209,0.01745,11.04,564.5,0.7741364038972542
O=COC(C)(C)C,456,0.6896,0.02193,8.384,564.5,0.8077945084145262
CCCOC(=O)C,203,0.9956,0.0002714,38.85,558.3,0.3636037972416264
CCCOC(=O)C,285,0.9014,0.0,27.23,558.3,0.5104782375067168
CCCOC(=O)C,346,0.8331,0.001116,19.37,558.3,0.6197384918502598
CCCOC(=O)C,386,0.7839,0.004674,15.59,558.3,0.6913845602722551
CCCOC(=O)C,407,0.757,0.010440000000000001,13.46,558.3,0.7289987461938027
CCCOC(=O)C,427,0.7291,0.01342,11.32,558.3,0.7648217804048003
CCCOC(=O)C,448,0.6971,0.02056,9.019,558.3,0.802435966326348
CCCOC(=O)C,468,0.6669,0.03241,7.047999999999999,558.3,0.8382590005373456
CC(OC(=O)C)C,225,0.9527,6.262999999999999e-06,32.38,538.0,0.41821561338289964
CC(OC(=O)C)C,295,0.8728,8.156e-05,24.45,538.0,0.5483271375464684
CC(OC(=O)C)C,347,0.8108,0.0022140000000000003,17.92,538.0,0.6449814126394052
CC(OC(=O)C)C,382,0.7653,0.006581,14.13,538.0,0.7100371747211895
CC(OC(=O)C)C,400,0.7406,0.01059,11.78,538.0,0.7434944237918215
CC(OC(=O)C)C,417,0.7155,0.01658,10.45,538.0,0.775092936802974
CC(OC(=O)C)C,435,0.6883,0.02429,7.933,538.0,0.8085501858736059
CC(OC(=O)C)C,452,0.6597,0.0369,7.087999999999999,538.0,0.8401486988847584
CCOC(=O)CC,224,0.9688,0.0,36.26,553.5,0.4046973803071364
CCOC(=O)CC,298,0.8866,3.989e-05,25.69,553.5,0.5383920505871725
CCOC(=O)CC,353,0.8212,0.0019850000000000002,18.56,553.5,0.6377597109304426
CCOC(=O)CC,390,0.7727,0.006217,15.06,553.5,0.7046070460704607
CCOC(=O)CC,409,0.7474,0.008706,13.03,553.5,0.7389340560072267
CCOC(=O)CC,427,0.723,0.014780000000000001,10.63,553.5,0.7714543812104788
CCOC(=O)CC,446,0.6924,0.02223,8.533,553.5,0.8057813911472448
CCOC(=O)CC,464,0.6643,0.03106,6.71,553.5,0.8383017163504969
CCCC(=O)OC,212,0.9801,0.00012690000000000002,38.39,556.9,0.3806787574070749
CCCC(=O)OC,292,0.892,2.825e-05,26.58,556.9,0.5243311186927635
CCCC(=O)OC,351,0.8239,0.001726,19.3,556.9,0.6302747351409589
CCCC(=O)OC,391,0.7743,0.006233,14.76,556.9,0.7021009157838032
CCCC(=O)OC,411,0.7479,0.009981,12.74,556.9,0.7380140061052254
CCCC(=O)OC,431,0.7212,0.01592,10.95,556.9,0.7739270964266476
CCCC(=O)OC,451,0.6918,0.02242,8.611,556.9,0.8098401867480697
CCCC(=O)OC,471,0.6569,0.03871,6.516,556.9,0.8457532770694919
COC(=O)C(C)C,213,0.9671,1.087e-05,36.93,547.7,0.3888990323169618
COC(=O)C(C)C,289,0.8806,1.507e-05,25.61,547.7,0.5276611283549388
COC(=O)C(C)C,346,0.8153,0.001849,19.77,547.7,0.6317327003834216
COC(=O)C(C)C,384,0.7693,0.0057020000000000005,14.84,547.7,0.70111374840241
COC(=O)C(C)C,403,0.7436,0.011640000000000001,12.27,547.7,0.7358042724119043
COC(=O)C(C)C,422,0.7173,0.0147,10.72,547.7,0.7704947964213985
COC(=O)C(C)C,441,0.6897,0.023719999999999998,8.524,547.7,0.8051853204308927
COC(=O)C(C)C,460,0.6585,0.03726,6.846,547.7,0.839875844440387
CC1CCOCO1,253,1.024,1.329e-05,31.42,557.8,0.4535675869487272
CC1CCOCO1,325,0.9364,0.0008312999999999999,22.66,557.8,0.5826461097167444
CC1CCOCO1,379,0.8655,0.00677,16.5,557.8,0.6794550017927573
CC1CCOCO1,415,0.8151,0.0142,12.33,557.8,0.743994263176766
CC1CCOCO1,433,0.7877,0.02146,10.52,557.8,0.7762638938687703
CC1CCOCO1,451,0.7569,0.03042,8.847000000000001,557.8,0.8085335245607745
C1CCCOCO1,256,1.044,7.217e-07,34.27,567.9,0.45078358865997536
C1CCCOCO1,329,0.9579,0.001051,24.44,567.9,0.5793273463637965
C1CCCOCO1,383,0.8871,0.0071,18.25,567.9,0.67441450959676
C1CCCOCO1,420,0.8371,0.01555,13.5,567.9,0.739566825145272
C1CCCOCO1,438,0.809,0.02389,11.31,567.9,0.7712625462229266
C1CCCOCO1,456,0.7798,0.03172,9.171,567.9,0.8029582673005812
CN1CCNCC1,370,0.8159,0.00062,25.2,646.0,0.5727554179566563
CN1CCNCC1,413,0.7756,0.0035979999999999996,20.21,646.0,0.6393188854489165
CN1CCNCC1,446,0.7431,0.007428,16.56,646.0,0.6904024767801857
CN1CCNCC1,468,0.7187,0.01171,14.23,646.0,0.7244582043343654
CN1CCNCC1,478,0.7076,0.0133,13.51,646.0,0.739938080495356
CN1CCNCC1,489,0.6951,0.01908,11.74,646.0,0.7569659442724458
CN1CCNCC1,500,0.6844,0.0199,11.07,646.0,0.7739938080495357
CN1CCNCC1,511,0.6703,0.02341,10.05,646.0,0.7910216718266254
CC1CNCCN1,360,0.8657,0.0001753,29.75,646.4,0.556930693069307
CC1CNCCN1,411,0.8091,0.001656,22.8,646.4,0.6358292079207921
CC1CNCCN1,449,0.769,0.005827000000000001,17.84,646.4,0.6946163366336634
CC1CNCCN1,475,0.7403,0.01155,15.21,646.4,0.7348391089108911
CC1CNCCN1,488,0.725,0.01571,14.11,646.4,0.754950495049505
CC1CNCCN1,500,0.7115,0.01735,12.74,646.4,0.7735148514851485
CC1CNCCN1,513,0.6968,0.02225,10.77,646.4,0.7936262376237624
CC1CNCCN1,526,0.6805,0.028710000000000003,9.722999999999999,646.4,0.8137376237623762
C1CNCCNC1,339,0.9022,0.0,35.52,687.5,0.4930909090909091
C1CNCCNC1,401,0.8461,0.001187,26.78,687.5,0.5832727272727273
C1CNCCNC1,448,0.8015,0.004139,21.21,687.5,0.6516363636363637
C1CNCCNC1,480,0.7698,0.008994,18.08,687.5,0.6981818181818182
C1CNCCNC1,495,0.7541,0.01199,16.06,687.5,0.72
C1CNCCNC1,511,0.7375,0.014819999999999998,14.61,687.5,0.7432727272727273
C1CNCCNC1,526,0.7219,0.0171,12.2,687.5,0.765090909090909
C1CNCCNC1,542,0.7033,0.02621,10.76,687.5,0.7883636363636364
C[C@H]1CNCCN1,390,0.8323,0.0009054,25.79,647.7,0.6021306160259379
C[C@H]1CNCCN1,432,0.7871,0.004247,20.11,647.7,0.666975451597962
C[C@H]1CNCCN1,464,0.7527,0.007354,15.94,647.7,0.7163810406052185
C[C@H]1CNCCN1,486,0.7279,0.013430000000000001,13.78,647.7,0.7503473830477072
C[C@H]1CNCCN1,496,0.717,0.017269999999999997,12.63,647.7,0.7657866296124749
C[C@H]1CNCCN1,507,0.7024,0.02025,11.68,647.7,0.7827698008337193
C[C@H]1CNCCN1,517,0.6921,0.02555,10.39,647.7,0.7982090473984869
C[C@H]1CNCCN1,528,0.6754,0.028,9.711,647.7,0.8151922186197313
C[C@@H]1CNCCN1,390,0.8287,0.0018329999999999998,25.14,652.1,0.5980677810151817
C[C@@H]1CNCCN1,432,0.7868,0.003975,20.44,652.1,0.6624750805091243
C[C@@H]1CNCCN1,464,0.753,0.009673000000000001,15.87,652.1,0.7115473086949854
C[C@@H]1CNCCN1,486,0.7286,0.01342,13.84,652.1,0.7452844655727648
C[C@@H]1CNCCN1,496,0.7165,0.01779,12.76,652.1,0.7606195368808465
C[C@@H]1CNCCN1,507,0.7033,0.02051,11.57,652.1,0.7774881153197362
C[C@@H]1CNCCN1,517,0.6901,0.02385,10.48,652.1,0.7928231866278178
C[C@@H]1CNCCN1,528,0.6768,0.027039999999999998,9.576,652.1,0.8096917650667075
CCOCOCC,231,0.8952,3.101e-06,27.23,509.8,0.45311887014515495
CCOCOCC,297,0.8177,0.0008275,19.99,509.8,0.5825814044723421
CCOCOCC,346,0.7561,0.002859,14.12,509.8,0.6786975284425265
CCOCOCC,379,0.7105,0.009967,10.93,509.8,0.7434287956061201
CCOCOCC,396,0.6853,0.01529,8.815,509.8,0.7767752059631228
CCOCOCC,412,0.6589,0.02317,7.601,509.8,0.8081600627697136
CCOCOCC,429,0.632,0.031180000000000003,5.7010000000000005,509.8,0.8415064731267163
CCOCOCC,445,0.5974,0.04294,4.831,509.8,0.8728913299333072
CCC(OC)OC,243,0.901,0.0,30.01,536.5,0.45293569431500463
CCC(OC)OC,310,0.827,0.00023050000000000002,21.64,536.5,0.5778191985088537
CCC(OC)OC,360,0.7675,0.004089,15.66,536.5,0.6710158434296365
CCC(OC)OC,393,0.7249,0.01124,11.76,536.5,0.7325256290773532
CCC(OC)OC,409,0.7031,0.01459,9.72,536.5,0.7623485554520038
CCC(OC)OC,426,0.678,0.02035,8.831,536.5,0.7940354147250699
CCC(OC)OC,442,0.6537,0.028110000000000003,7.582999999999999,536.5,0.8238583410997204
CCC(OC)OC,459,0.6254,0.04382,5.779,536.5,0.8555452003727866
COC(OC)(C)C,251,0.8952,0.0,28.74,546.2,0.4595386305382643
COC(OC)(C)C,314,0.8271,0.0008888,21.84,546.2,0.5748809959721713
COC(OC)(C)C,361,0.774,0.005285,16.02,546.2,0.6609300622482607
COC(OC)(C)C,393,0.7348,0.01012,12.2,546.2,0.719516660563896
COC(OC)(C)C,409,0.7144,0.014740000000000001,11.73,546.2,0.7488099597217136
COC(OC)(C)C,424,0.6939,0.01866,9.451,546.2,0.7762724276821676
COC(OC)(C)C,440,0.6695,0.02712,8.642999999999999,546.2,0.8055657268399853
COC(OC)(C)C,456,0.6438,0.037989999999999996,7.212999999999999,546.2,0.8348590259978029
COCCOCC,250,0.8924,1.009e-05,29.63,540.3,0.4627059041273367
COCCOCC,319,0.8134,0.0007645999999999999,20.88,540.3,0.5904127336664816
COCCOCC,371,0.7501,0.0054659999999999995,15.31,540.3,0.6866555617249677
COCCOCC,406,0.703,0.0105,11.39,540.3,0.7514343883027949
COCCOCC,423,0.6795,0.01735,9.76,540.3,0.7828983897834537
COCCOCC,440,0.6537,0.02472,7.779,540.3,0.8143623912641126
COCCOCC,458,0.6243,0.031810000000000005,6.187,540.3,0.8476772163612808
COCC(OC)C,247,0.8924,5.489e-07,30.23,540.4,0.45706883789785346
COCC(OC)C,316,0.8162,0.00046719999999999997,21.48,540.4,0.5847520355292376
COCC(OC)C,367,0.7554,0.004582,15.29,540.4,0.6791265729089564
COCC(OC)C,401,0.7119,0.0106,11.45,540.4,0.7420429311621022
COCC(OC)C,418,0.6862,0.01598,10.14,540.4,0.7735011102886751
COCC(OC)C,435,0.6638,0.02291,8.191,540.4,0.804959289415248
COCC(OC)C,452,0.6364,0.03445,6.205,540.4,0.8364174685418209
COCC(OC)C,469,0.6066,0.0424,5.472,540.4,0.8678756476683939
NCCCCCN,307,0.8615,3.64e-06,41.98,686.0,0.44752186588921283
NCCCCCN,379,0.8007,4.619e-05,30.91,686.0,0.5524781341107872
NCCCCCN,434,0.7522,0.0009728,23.51,686.0,0.6326530612244898
NCCCCCN,470,0.7188,0.003853,19.84,686.0,0.685131195335277
NCCCCCN,488,0.7013,0.006337,17.41,686.0,0.7113702623906706
NCCCCCN,506,0.6841,0.009637,15.97,686.0,0.7376093294460642
NCCCCCN,524,0.6629,0.011640000000000001,13.48,686.0,0.7638483965014577
NCCCCCN,542,0.6451,0.01618,11.69,686.0,0.7900874635568513
NCCC(CC)N,289,0.8751,0.0001536,36.54,658.0,0.439209726443769
NCCC(CC)N,374,0.7973,0.00042860000000000006,26.5,658.0,0.5683890577507599
NCCC(CC)N,430,0.7457,0.001943,20.27,658.0,0.6534954407294833
NCCC(CC)N,458,0.7175,0.0048649999999999995,17.22,658.0,0.6960486322188449
NCCC(CC)N,486,0.6883,0.009329,14.63,658.0,0.7386018237082067
NCCC(CC)N,514,0.6586,0.0154,11.92,658.0,0.7811550151975684
NCCC(CC)N,542,0.6237,0.02483,8.617,658.0,0.8237082066869301
NCCCN(C)C,238,0.8698,6.649e-05,39.06,620.6,0.3834998388656139
